FIRE_NUM, XStart, YStart, FireSize
604, 376315.576366, 5726412.593917, 48.037286
605, 375541.089013, 5731969.859328, 30.048014
606, 372419.140391, 5728972.592073, 92.812781
607, 376073.884206, 5726213.469583, 43.885916
608, 376372.430002, 5725996.172372, 49.915287
609, 372232.289052, 5729663.574652, 20.460326
610, 381316.627612, 5730163.072331, 20.262641
611, 373709.905400, 5729585.748611, 78.282985
612, 375224.560862, 5727486.198187, 106.057630
613, 372377.345212, 5732688.141733, 47.048865
614, 380760.406582, 5725019.049268, 16.902008
615, 372320.345772, 5732149.040603, 53.572447
616, 377830.293249, 5728631.633643, 52.682867
617, 378547.806517, 5726158.665827, 94.987309
618, 374182.896415, 5731838.992161, 24.809380
619, 381129.489668, 5730338.767062, 17.791587
620, 376333.146419, 5724092.182381, 0.494211
621, 376536.868476, 5728733.251562, 59.305292
622, 375784.278851, 5727036.467259, 60.491397
623, 376927.484579, 5726248.415679, 58.514554
624, 372864.623866, 5728083.814663, 47.543075
625, 380559.311026, 5730071.231580, 69.881402
626, 378980.340468, 5729428.595594, 36.769281
627, 376904.364597, 5726645.866897, 47.246549
628, 374725.550561, 5731429.000002, 23.326748
629, 380756.817078, 5726249.022457, 43.292863
630, 376489.822663, 5731727.165746, 26.588539
631, 381768.653503, 5728027.608623, 46.356970
632, 376354.826100, 5727979.051573, 39.141492
633, 381876.124318, 5729960.458916, 8.599267
634, 373952.819329, 5728848.763811, 49.124550
635, 375433.243172, 5728145.779142, 82.335513
636, 379070.473060, 5727056.268982, 105.168050
637, 377684.950237, 5724503.940893, 9.686531
638, 376273.298589, 5731481.073474, 57.624975
639, 375550.575819, 5726707.806566, 44.775495
640, 378024.067161, 5725221.671136, 59.601818
641, 377802.785160, 5730073.201067, 15.518218
642, 375773.677005, 5728691.209230, 109.319421
643, 375108.239791, 5728708.119330, 19.373062
644, 374145.654351, 5724790.981219, 6.424740
645, 378415.074358, 5728219.727987, 51.892130
646, 381211.764724, 5728697.658702, 123.256164
647, 378864.273079, 5725263.677200, 67.706875
648, 375838.031653, 5727198.229908, 65.631189
649, 379076.748783, 5729627.768019, 45.763917
650, 378108.884685, 5725713.110055, 156.368285
651, 380034.027397, 5725196.591827, 33.507490
652, 373778.153834, 5729846.657611, 63.061293
653, 381032.363974, 5727417.990087, 46.159285
654, 376262.951288, 5730814.947853, 69.683718
655, 375590.183731, 5731041.885761, 30.344541
656, 377669.868715, 5726990.962328, 27.379276
657, 374709.480575, 5729432.463654, 52.979394
658, 377423.745239, 5728256.627968, 33.309805
659, 375726.942142, 5731293.955873, 21.547589
660, 378886.101782, 5724621.208278, 70.375613
661, 378966.442532, 5729844.563255, 36.176228
662, 381372.569950, 5726103.163745, 3.064107
663, 374063.219065, 5729805.079267, 67.608032
664, 378428.879363, 5727331.670185, 44.083600
665, 381603.575559, 5729211.573067, 71.166350
666, 373953.205441, 5726797.349293, 39.438019
667, 378329.340659, 5724523.998683, 62.863609
668, 372216.997838, 5729042.729494, 61.183292
669, 380445.004512, 5724652.911806, 12.750638
670, 377567.718355, 5727328.759657, 47.938444
671, 372194.999779, 5727857.885006, 7.116635
672, 381905.431169, 5728995.110689, 39.042650
673, 377139.496684, 5729345.025367, 71.759403
674, 374587.746456, 5730657.972314, 68.892980
675, 372096.114906, 5731171.358674, 10.674952
676, 378140.079346, 5725470.732693, 122.168901
677, 381629.276385, 5726014.778568, 12.355269
678, 375303.867802, 5725938.058322, 5.732845
679, 374821.131530, 5728279.078444, 36.373912
680, 377775.341727, 5726224.445924, 91.725518
681, 376245.051705, 5727898.421333, 40.722967
682, 378939.302995, 5728360.085832, 62.764767
683, 379669.551569, 5725032.110918, 100.522469
684, 379320.497531, 5728701.561400, 78.480669
685, 373138.300270, 5727943.102553, 95.184993
686, 380286.083105, 5727152.663949, 86.388041
687, 375818.360723, 5730596.463342, 21.646431
688, 376026.389789, 5731287.179837, 58.909923
689, 374905.398438, 5730188.030404, 48.926866
690, 381108.195512, 5729418.568641, 50.112971
691, 379634.953064, 5728255.995843, 69.683718
692, 378145.711142, 5725653.783068, 161.013867
693, 381868.337325, 5728365.943601, 36.077386
694, 376704.055041, 5732818.751135, 0.197684
695, 380565.453299, 5726021.218573, 46.455812
696, 373292.386176, 5724787.131461, 12.750638
697, 378140.562190, 5727807.501484, 43.787074
698, 378430.113687, 5726305.080427, 94.493098
699, 374719.369727, 5725765.656409, 1.482632
700, 375787.313142, 5727979.319438, 60.787924
701, 379514.693154, 5727026.381269, 93.405834
702, 376183.479331, 5728619.956223, 78.480669
703, 373063.265382, 5726989.977069, 115.843003
704, 381239.607083, 5729490.198628, 47.345391
705, 373055.302136, 5728448.676023, 58.712239
706, 372616.746998, 5729619.992542, 71.166350
707, 375583.177540, 5728345.735104, 102.499312
708, 372068.023706, 5724907.453078, 2.866422
709, 379351.834651, 5729353.755250, 44.577811
710, 378499.474390, 5730744.640526, 1.976843
711, 376401.726292, 5727263.798040, 84.015830
712, 378948.764343, 5732440.998639, 77.096879
713, 376231.066946, 5725726.594543, 70.474455
714, 375335.926194, 5728284.783834, 119.401320
715, 376608.259654, 5726479.501833, 19.669588
716, 378787.606649, 5725967.139881, 100.818996
717, 378818.052237, 5725698.468932, 64.741610
718, 380332.315906, 5725129.807925, 21.053379
719, 381621.349838, 5729339.470210, 55.055079
720, 372302.261638, 5729610.810917, 8.895794
721, 372307.476151, 5732395.028081, 68.497612
722, 373092.049788, 5729452.360688, 78.381827
723, 379901.445563, 5732304.558671, 22.931379
724, 373412.168490, 5727548.809120, 101.609733
725, 377217.069226, 5727777.383788, 82.829724
726, 378315.505559, 5724852.484480, 79.370249
727, 376288.875141, 5727772.938068, 38.153071
728, 372820.636661, 5729617.596244, 70.375613
729, 375668.103349, 5730454.598200, 32.617910
730, 380678.841408, 5728619.135727, 94.591940
731, 374700.597527, 5727823.770181, 75.021194
732, 379850.455617, 5729168.578382, 80.457512
733, 377671.463349, 5726166.168339, 40.426440
734, 378633.265281, 5724829.471599, 78.777196
735, 381570.677007, 5732353.002918, 42.798652
736, 374026.914434, 5726636.984896, 35.484333
737, 379488.371472, 5728875.656063, 21.251063
738, 376579.163463, 5726271.260062, 31.234120
739, 376064.461852, 5726071.804387, 15.024007
740, 376819.126120, 5732903.981461, 24.117485
741, 372304.036665, 5728759.620226, 48.828023
742, 381768.434810, 5728131.540279, 47.641918
743, 377928.598700, 5730586.999401, 18.186956
744, 379621.495210, 5726885.030524, 97.260678
745, 378429.086414, 5724651.758888, 88.562569
746, 379311.634180, 5732255.510614, 49.915287
747, 376163.523626, 5727628.147043, 73.439719
748, 379428.515526, 5729192.850233, 68.003401
749, 373357.707347, 5728064.287179, 105.859945
750, 380843.615992, 5729754.535224, 63.654346
751, 375234.245509, 5726402.060748, 31.530647
752, 380567.653610, 5730077.195086, 61.578661
753, 380097.976785, 5724800.778160, 27.280434
754, 376404.644237, 5730893.465938, 43.292863
755, 373901.947643, 5724320.937364, 24.908222
756, 372504.958542, 5729632.122707, 69.980244
757, 372004.422288, 5732987.412053, 0.197684
758, 376521.909973, 5726841.788071, 78.085301
759, 381945.122942, 5726640.977067, 15.419376
760, 379117.567968, 5725151.707924, 100.423627
761, 379792.825551, 5728995.136803, 83.126250
762, 376884.815829, 5727956.760240, 69.090665
763, 380444.821848, 5730206.808618, 53.770131
764, 373071.015043, 5730601.565947, 33.013279
765, 376882.039644, 5727451.449074, 67.212664
766, 380926.457441, 5730203.724878, 37.065807
767, 380288.693286, 5726017.444998, 41.414862
768, 373430.313714, 5727599.417503, 106.057630
769, 377887.549622, 5726474.771250, 102.598154
770, 376680.520244, 5729178.279371, 87.870674
771, 378362.081562, 5732325.385941, 75.021194
772, 380274.214362, 5726296.204821, 61.776345
773, 381117.722211, 5726788.169101, 8.599267
774, 378138.578659, 5732324.020793, 33.112121
775, 376476.983338, 5728384.523486, 26.588539
776, 375577.004966, 5729620.477130, 69.881402
777, 374010.098272, 5727037.246588, 26.094328
778, 380755.842128, 5728073.944838, 62.764767
779, 373908.591363, 5732112.638441, 1.186106
780, 374696.141721, 5730812.773617, 45.467390
781, 372971.703731, 5730437.648289, 46.356970
782, 373551.004789, 5725132.898073, 17.099692
783, 379930.380071, 5729318.506445, 81.347092
784, 375962.528201, 5727483.776144, 72.550140
785, 374947.612754, 5727294.697362, 118.511741
786, 378729.806006, 5732531.754717, 83.323935
787, 373188.008613, 5731352.720455, 2.273370
788, 375587.243131, 5732177.043856, 13.936744
789, 373284.062769, 5730252.302065, 60.985608
790, 374100.624455, 5724326.252568, 15.518218
791, 381709.545432, 5728383.229689, 64.642768
792, 375898.767667, 5726163.109585, 40.821809
793, 380378.075781, 5728740.681910, 85.597304
794, 380479.707921, 5724676.302731, 14.430954
795, 378957.021105, 5732210.612080, 53.868973
796, 379350.483851, 5729389.078251, 43.589389
797, 372088.860256, 5731230.444128, 7.709688
798, 377033.266473, 5727295.971356, 73.340877
799, 377329.801586, 5724311.770295, 3.558317
800, 376600.826256, 5726384.671144, 24.908222
801, 372648.317237, 5728812.138199, 59.206449
802, 381082.799108, 5729960.543029, 57.822659
803, 374949.226098, 5731333.668141, 58.811081
804, 375561.313661, 5726753.177789, 47.938444
805, 380726.660442, 5726790.196558, 43.391705
806, 375548.879759, 5729679.040354, 64.445084
807, 380701.892472, 5725434.550463, 0.098842
808, 373770.880344, 5724150.167488, 29.257277
809, 373242.375465, 5730272.541286, 69.980244
810, 379051.325943, 5732502.488543, 84.114672
811, 375337.474029, 5729172.352627, 103.981945
812, 373579.553943, 5728148.286861, 86.289199
813, 378801.538401, 5727709.931895, 36.571596
814, 378028.041701, 5728764.352368, 82.137829
815, 373369.284758, 5727554.800786, 100.522469
816, 375667.735770, 5726905.869127, 58.218028
817, 372050.252147, 5729543.076143, 21.448747
818, 376321.270989, 5730309.257762, 67.706875
819, 376815.397844, 5728737.436722, 45.961601
820, 377498.564843, 5725660.496822, 84.411198
821, 373952.066187, 5729229.934653, 26.687381
822, 378905.291959, 5728919.067639, 79.172564
823, 380810.268533, 5725659.983493, 0.098842
824, 374118.612845, 5729486.850041, 76.108458
825, 373495.893461, 5728457.298294, 101.708575
826, 376378.637398, 5730226.898213, 71.759403
827, 375547.168361, 5729940.200183, 65.532347
828, 380815.447427, 5727210.004894, 60.293713
829, 377451.390521, 5727337.191898, 35.484333
830, 377223.349721, 5724871.785045, 30.641067
831, 376891.721344, 5729716.130855, 45.566232
832, 380514.320279, 5728546.416779, 107.639104
833, 374488.460355, 5729991.283019, 95.283835
834, 381504.025377, 5728215.354587, 107.935631
835, 380728.604574, 5728974.456958, 2.471054
836, 378633.251195, 5731201.854469, 0.098842
837, 373398.189156, 5725228.987779, 21.152221
838, 375271.198817, 5728875.038660, 54.857395
839, 375677.652298, 5729725.792151, 68.398770
840, 374432.585148, 5727649.180390, 0.098842
841, 378304.362107, 5727373.261123, 39.833388
842, 379887.994251, 5728849.363788, 66.817295
843, 375313.024287, 5730725.746039, 38.449597
844, 378809.365637, 5727212.702996, 92.120886
845, 376298.400197, 5724564.802183, 7.116635
846, 374815.046892, 5728600.960646, 15.814744
847, 376885.461747, 5724616.991003, 25.698960
848, 380672.397699, 5725845.938315, 24.809380
849, 376011.665346, 5726858.113265, 51.299077
850, 376631.202884, 5724437.413461, 8.500425
851, 372621.067799, 5732000.207497, 13.837901
852, 376124.953426, 5726913.721587, 110.900895
853, 374101.967707, 5725893.345879, 2.866422
854, 375435.387626, 5729864.863542, 52.386341
855, 373028.558243, 5729023.931194, 98.940995
856, 379870.029644, 5726270.048337, 68.892980
857, 375118.215178, 5730157.163173, 12.552953
858, 378249.978389, 5728206.261403, 56.735396
859, 373469.136367, 5725300.853248, 18.088114
860, 380570.524025, 5728447.662160, 105.168050
861, 379238.024382, 5724262.109612, 19.076535
862, 375296.076879, 5726964.565845, 69.683718
863, 377629.596109, 5726123.607199, 31.530647
864, 375590.931769, 5731880.133255, 36.373912
865, 374449.933224, 5731555.457906, 32.222542
866, 373109.211777, 5724661.554998, 8.698109
867, 375132.567432, 5727420.381700, 101.115522
868, 376919.883333, 5726031.905902, 53.177078
869, 380151.241379, 5724743.246870, 19.867273
870, 378825.424540, 5725178.067389, 99.731732
871, 376105.157004, 5726080.734354, 21.053379
872, 376647.504080, 5730022.051725, 67.014979
873, 372149.622980, 5728905.548517, 20.064957
874, 379133.408499, 5732147.496674, 42.205599
875, 377039.238924, 5727165.723650, 51.496762
876, 374995.853138, 5729216.276547, 53.671289
877, 373670.847485, 5728812.968465, 58.415712
878, 378973.835376, 5732128.457523, 39.536861
879, 381599.108638, 5731950.733253, 17.099692
880, 377238.835530, 5727129.367341, 48.136128
881, 375681.359549, 5730102.825820, 44.380127
882, 372933.941425, 5727610.319698, 70.672139
883, 375838.956303, 5727313.659591, 43.984758
884, 375145.693358, 5730013.412426, 38.449597
885, 376897.033449, 5732862.741599, 27.280434
886, 374174.012565, 5726162.246299, 0.098842
887, 373111.748649, 5726857.001204, 90.737096
888, 373588.235178, 5726996.150794, 80.358670
889, 372545.622849, 5729770.463644, 58.712239
890, 372258.546887, 5728740.415249, 12.552953
891, 374636.158240, 5729428.664833, 56.834238
892, 372085.252378, 5724247.208079, 6.029371
893, 374057.599274, 5729497.837832, 76.998037
894, 374050.377067, 5725350.838394, 0.395369
895, 375276.234874, 5730241.584637, 27.873487
896, 377141.004388, 5729475.509887, 57.526133
897, 374620.523233, 5726421.189262, 53.967815
898, 379610.829671, 5725351.622035, 55.153921
899, 372462.989025, 5730524.419326, 4.744423
900, 379434.633142, 5724618.304133, 61.677503
901, 377129.546968, 5728635.885092, 24.809380
902, 377383.038883, 5726925.620948, 26.885066
903, 374346.007991, 5731423.283615, 33.309805
904, 372438.119400, 5729336.769113, 85.992673
905, 377240.636559, 5727727.374527, 79.765617
906, 380527.816709, 5729921.067964, 62.468240
907, 377569.231027, 5724882.758947, 32.420226
908, 380941.584234, 5728780.056225, 68.398770
909, 378328.308400, 5728643.703685, 71.166350
910, 373119.721977, 5727710.070934, 85.201936
911, 380469.984960, 5728009.306808, 45.072022
912, 376503.410409, 5729574.157482, 102.400470
913, 380097.312263, 5728663.103546, 88.957937
914, 374344.838753, 5728542.082581, 60.293713
915, 377321.616066, 5728991.692444, 61.479819
916, 377092.668325, 5728844.242306, 52.386341
917, 376045.831023, 5730118.922159, 29.158435
918, 372533.916403, 5732737.352421, 49.025708
919, 374145.188652, 5729299.503409, 43.589389
920, 376651.591305, 5729379.811432, 83.916988
921, 379983.350506, 5728934.555816, 63.357820
922, 377251.207485, 5728490.045859, 24.710538
923, 378048.888636, 5724966.618123, 40.031072
924, 378846.146678, 5729242.746330, 46.752338
925, 379458.758608, 5724658.993409, 72.352456
926, 377363.094563, 5727164.010255, 21.942958
927, 377766.197750, 5730301.418431, 21.547589
928, 373138.278654, 5727130.309773, 93.702361
929, 372427.996175, 5730351.610799, 9.488847
930, 378194.548778, 5728904.325681, 68.497612
931, 377353.016744, 5725506.113864, 81.248249
932, 380488.276979, 5732221.979940, 2.471054
933, 379376.925609, 5725887.156572, 98.743310
934, 373672.840711, 5726102.264434, 6.029371
935, 374323.635336, 5726902.015815, 46.554654
936, 375192.140312, 5728449.041063, 92.219728
937, 372611.330765, 5727837.804379, 28.268856
938, 378729.460006, 5726553.882484, 95.580362
939, 372426.421099, 5732691.215666, 53.177078
940, 372781.191632, 5732227.624260, 18.186956
941, 374853.795165, 5730906.748296, 44.973179
942, 375649.044531, 5726502.435589, 20.658010
943, 376189.981984, 5726749.548462, 70.672139
944, 372622.818690, 5728938.983955, 76.998037
945, 373349.784641, 5726836.235135, 96.469941
946, 376374.166770, 5726521.804554, 67.805717
947, 375532.254989, 5728575.911579, 144.803754
948, 380325.903554, 5725949.120750, 36.275070
949, 376454.540395, 5728052.924868, 55.450448
950, 380623.491252, 5725021.057698, 24.611696
951, 378140.153972, 5727884.625822, 58.712239
952, 379037.121047, 5732542.920603, 79.370249
953, 378902.976286, 5726709.128371, 82.434355
954, 376396.720917, 5725653.768944, 48.432655
955, 375976.080831, 5730145.171540, 61.183292
956, 378202.318895, 5729330.992783, 50.508340
957, 378647.844685, 5727340.349173, 63.357820
958, 374970.824979, 5730782.676678, 10.674952
959, 372488.235192, 5728566.015589, 40.920651
